Time,Corr Lap Dist,Math Inverse Corner Radius,Vehicle Speed,Yaw Velocity
108.18,4633.527,0.000235743,144.8,-0.01
108.2,4634.332,0.000220426,145.1,-0.02
108.22,4635.144,0.000449251,145.4,-0.03
108.24,4635.949,0.000476876,145.7,-0.03
108.26,4636.761,0.00054362,146,-0.03
108.28,4637.574,0.000707601,146.3,-0.04
108.3,4638.386,0.000596007,146.6,-0.04
108.32,4639.207,0.000618256,146.8,-0.04
108.34,4640.019,0.000916509,147.1,-0.05
108.36,4640.835,0.00081553,147.4,-0.05
108.38,4641.656,0.000839878,147.7,-0.05
108.4,4642.484,0.000896399,148,-0.05
108.42,4643.304,0.000992134,148.3,-0.04
108.44,4644.132,0.000889535,148.6,-0.04
108.46,4644.96,0.000820725,148.9,-0.04
108.48,4645.789,0.000952804,149.1,-0.03
108.5,4646.617,0.000975818,149.5,-0.03
108.52,4647.445,0.000722656,149.7,-0.02
108.54,4648.281,0.000682869,150,-0.02
108.56,4649.117,0.000621809,150.3,-0.02
108.58,4649.949,0.000534561,150.6,-0.02
108.6,4650.785,0.00068497,150.8,-0.02
108.62,4651.628,0.000487555,151.1,-0.01
108.64,4652.464,0.000428706,151.5,-0.02
108.66,4653.308,0.000432354,151.7,-0.02
108.68,4654.152,0.000518773,152,-0.02
108.7,4655.003,0.000484266,152.3,-0.02
108.72,4655.847,0.000343631,152.5,-0.02
108.74,4656.699,0.000442285,152.8,-0.02
108.76,4657.55,0.0004766,153.1,-0.02
108.78,4658.402,0.000389304,153.3,-0.02
108.8,4659.253,0.000345371,153.6,-0.02
108.82,4660.101,0.000416961,153.9,-0.02
108.84,4660.96,0.000360337,154.2,-0.02
108.86,4661.82,0.000198487,154.4,-0.01
108.88,4662.679,0.0002321,154.8,0
108.9,4663.539,0.000185213,155,0
108.92,4664.398,0.000132486,155.2,0
108.94,4665.265,6.37E-05,155.6,0
108.96,4666.132,0.000043185,155.8,0
108.98,4667,2.02E-05,156.1,0.01
109,4667.867,0.000113738,156.3,0.01
109.02,4668.734,0.000110164,156.6,0.01
109.04,4669.605,-6.26E-05,156.9,0.01
109.06,4670.48,-3.47E-05,157.2,0.01
109.08,4671.355,-0.000123143,157.4,0.01
109.1,4672.23,-8.88E-05,157.7,0.01
109.12,4673.105,-0.000110837,157.9,0.01
109.14,4673.988,-0.00021904,158.2,0.01
109.16,4674.863,-5.38E-05,158.4,0.01
109.18,4675.746,-0.000194913,158.7,0.01
109.2,4676.628,-0.000182273,159,0.01
109.22,4677.511,-0.000108408,159.2,0
109.24,4678.398,-7.74E-05,159.5,0.01
109.26,4679.281,-7.91E-05,159.7,0.01
109.28,4680.171,-6.64E-05,160,0.01
109.3,4681.062,-0.000209563,160.3,0.01
109.32,4681.953,-0.000220168,160.5,0.01
109.34,4682.851,-0.000194156,160.8,0.01
109.36,4683.742,-0.000348498,161.1,0.01
109.38,4684.64,-0.000255927,161.3,0.01
109.4,4685.539,-0.000174823,161.5,0.01
109.42,4686.437,-0.000279895,161.8,0.02
109.44,4687.335,-0.000327978,162,0.02
109.46,4688.23,-0.000305345,162.3,0.02
109.48,4689.136,-0.000345102,162.6,0.02
109.5,4690.042,-0.000256754,162.7,0.01
109.52,4690.941,-0.000180623,163,0.02
109.54,4691.855,-0.000373305,163.2,0.02
109.56,4692.761,-0.000206295,163.5,0.02
109.58,4693.667,-0.000346198,163.7,0.02
109.6,4694.582,-0.000285991,164,0.02
109.62,4695.496,-0.000299387,164.2,0.02
109.64,4696.402,-0.000353184,164.4,0.02
109.66,4697.324,-0.000368267,164.6,0.02
109.68,4698.234,-0.000364869,164.7,0.02
109.7,4699.148,-0.000391224,164.7,0.02
109.72,4700.062,-0.000436882,164.5,0.02
109.74,4700.968,-0.000375687,164.1,0.02
109.76,4701.882,-0.000329059,163.4,0.02
109.78,4702.781,-0.000352177,162.3,0.02
109.8,4703.679,-0.00041725,161,0.02
109.82,4704.562,-0.000404128,159.7,0.02
109.84,4705.445,-0.000435344,158.5,0.02
109.86,4706.32,-0.000352413,157.2,0.03
109.88,4707.175,-0.000322793,155.9,0.03
109.9,4708.035,-0.000476095,154.7,0.02
109.92,4708.894,-0.000464428,153.4,0.02
109.94,4709.738,-0.000376264,152.1,0.03
109.96,4710.574,-0.000506635,150.8,0.03
109.98,4711.402,-0.000505166,149.4,0.03
110,4712.23,-0.000627329,148.1,0.03
110.02,4713.042,-0.000643103,146.8,0.03
110.04,4713.847,-0.000600079,145.4,0.03
110.06,4714.652,-0.000591673,144.2,0.03
110.08,4715.441,-0.000668107,142.9,0.02
110.1,4716.23,-0.000764003,141.7,0.01
110.12,4717.007,-0.000516538,140.4,0.02
110.14,4717.781,-0.000595238,139.2,0.02
110.16,4718.546,-0.000638333,138,0.02
110.18,4719.304,-0.00067902,136.7,0.02
110.2,4720.062,-0.000543157,135.4,0.02
110.22,4720.804,-0.000802735,134.1,0.02
110.24,4721.546,-0.000756429,132.9,0.02
110.26,4722.273,-0.000653955,131.8,0.03
110.28,4723,-0.000709928,130.8,0.03
110.3,4723.718,-0.000791395,129.7,0.03
110.32,4724.437,-0.001101148,128.6,0.02
110.34,4725.148,-0.000744312,127.6,0.03
110.36,4725.851,-0.000758091,126.6,0.03
110.38,4726.542,-0.000968324,125.8,0.02
110.4,4727.238,-0.000902853,125,0.02
110.42,4727.925,-0.000736957,124.2,0.02
110.44,4728.613,-0.000666942,123.3,0.02
110.46,4729.292,-0.000693348,122.4,0.02
110.48,4729.972,-0.000594483,121.6,0.02
110.5,4730.636,-0.000601839,120.7,0.02
110.52,4731.308,-0.000816545,119.8,0.02
110.54,4731.964,-0.000802573,119,0.02
110.56,4732.621,-0.000727273,118.1,0.02
110.58,4733.277,-0.001035037,117.3,0.03
110.6,4733.917,-0.001325498,116.5,0.04
110.62,4734.566,-0.001540141,115.8,0.05
110.64,4735.207,-0.001801431,115,0.06
110.66,4735.835,-0.002180471,114.3,0.08
110.68,4736.468,-0.002703828,113.6,0.1
110.7,4737.093,-0.003069862,113,0.11
110.72,4737.718,-0.003649898,112.3,0.13
110.74,4738.335,-0.004397954,111.7,0.15
110.76,4738.953,-0.004765224,111.1,0.18
110.78,4739.57,-0.005383448,110.5,0.2
110.8,4740.179,-0.006113332,109.9,0.23
110.82,4740.789,-0.006549406,109.4,0.25
110.84,4741.39,-0.007346809,108.8,0.27
110.86,4741.992,-0.008136004,108.3,0.28
110.88,4742.593,-0.009120737,107.8,0.3
110.9,4743.187,-0.009859794,107.3,0.32
110.92,4743.781,-0.010461986,106.8,0.35
110.94,4744.375,-0.010555738,106.4,0.38
110.96,4744.96,-0.01150864,106,0.4
110.98,4745.542,-0.012509004,105.7,0.43
111,4746.128,-0.013601816,105.4,0.44
111.02,4746.714,-0.014802562,105.1,0.47
111.04,4747.3,-0.014929914,104.9,0.5
111.06,4747.878,-0.015201396,104.6,0.52
111.08,4748.457,-0.014802018,104.4,0.51
111.1,4749.035,-0.017614417,104.2,0.51
111.12,4749.613,-0.017941268,104,0.51
111.14,4750.191,-0.017691918,103.8,0.53
111.16,4750.769,-0.017482013,103.7,0.55
111.18,4751.339,-0.01737598,103.5,0.58
111.2,4751.917,-0.018394325,103.4,0.59
111.22,4752.488,-0.017917108,103.2,0.59
111.24,4753.066,-0.018871579,103.1,0.6
111.26,4753.636,-0.019678855,103,0.61
111.28,4754.207,-0.019570125,102.8,0.63
111.3,4754.773,-0.018903954,102.7,0.64
111.32,4755.343,-0.019491354,102.6,0.65
111.34,4755.914,-0.020468308,102.4,0.66
111.36,4756.484,-0.020521245,102.3,0.65
111.38,4757.046,-0.021045697,102.1,0.66
111.4,4757.617,-0.02089857,102,0.67
111.42,4758.179,-0.021055764,101.8,0.69
111.44,4758.75,-0.021470649,101.7,0.69
111.46,4759.312,-0.021491787,101.6,0.69
111.48,4759.875,-0.021441549,101.5,0.68
111.5,4760.437,-0.021378505,101.5,0.66
111.52,4761,-0.021402537,101.4,0.64
111.54,4761.562,-0.021449289,101.4,0.62
111.56,4762.125,-0.021370861,101.3,0.59
111.58,4762.687,-0.020489664,101.3,0.57
111.6,4763.257,-0.02045232,101.3,0.55
111.62,4763.82,-0.02063743,101.3,0.54
111.64,4764.378,-0.02063164,101.3,0.54
111.66,4764.941,-0.019818943,101.3,0.52
111.68,4765.503,-0.019709317,101.3,0.52
111.7,4766.066,-0.019778128,101.3,0.51
111.72,4766.628,-0.01896356,101.4,0.5
111.74,4767.191,-0.019165892,101.4,0.48
111.76,4767.753,-0.019365297,101.5,0.48
111.78,4768.316,-0.01982452,101.6,0.48
111.8,4768.886,-0.020180213,101.6,0.48
111.82,4769.449,-0.018722723,101.7,0.49
111.84,4770.011,-0.018759872,101.8,0.49
111.86,4770.582,-0.018492153,101.9,0.49
111.88,4771.144,-0.018694296,102,0.47
111.9,4771.714,-0.018823358,102,0.45
111.92,4772.277,-0.017516624,102.1,0.43
111.94,4772.847,-0.017719419,102.2,0.42
111.96,4773.417,-0.018147984,102.3,0.43
111.98,4773.984,-0.01849137,102.3,0.46
112,4774.546,-0.018244157,102.4,0.49
112.02,4775.117,-0.018011822,102.4,0.51
112.04,4775.687,-0.018414205,102.5,0.53
112.06,4776.257,-0.018901392,102.5,0.54
112.08,4776.828,-0.019326093,102.5,0.53
112.1,4777.398,-0.018987674,102.5,0.53
112.12,4777.96,-0.018687559,102.4,0.51
112.14,4778.531,-0.019480841,102.4,0.52
112.16,4779.101,-0.019402371,102.4,0.53
112.18,4779.671,-0.020230282,102.4,0.54
112.2,4780.242,-0.019836645,102.4,0.56
112.22,4780.812,-0.019606739,102.3,0.58
112.24,4781.375,-0.019187191,102.3,0.58
112.26,4781.945,-0.019198539,102.3,0.58
112.28,4782.515,-0.01860056,102.3,0.56
112.3,4783.074,-0.018906317,102.2,0.53
112.32,4783.644,-0.018387143,102.2,0.52
112.34,4784.214,-0.018339049,102.2,0.51
112.36,4784.777,-0.018808557,102.2,0.52
112.38,4785.347,-0.018637487,102.1,0.54
112.4,4785.917,-0.018842808,102.1,0.56
112.42,4786.48,-0.018850498,102,0.58
112.44,4787.05,-0.018203925,101.9,0.59
112.46,4787.613,-0.018734404,101.9,0.59
112.48,4788.183,-0.019815326,101.8,0.59
112.5,4788.746,-0.019930086,101.7,0.59
112.52,4789.308,-0.0203309,101.7,0.59
112.54,4789.871,-0.020542539,101.6,0.59
112.56,4790.441,-0.019784617,101.5,0.6
112.58,4791.003,-0.020133689,101.5,0.59
112.6,4791.566,-0.020685173,101.5,0.58
112.62,4792.128,-0.021119877,101.4,0.58
112.64,4792.687,-0.019901382,101.4,0.57
112.66,4793.25,-0.018688307,101.3,0.55
112.68,4793.812,-0.019054847,101.2,0.54
112.7,4794.375,-0.021298345,101.2,0.54
112.72,4794.937,-0.020672114,101.1,0.55
112.74,4795.5,-0.02017126,101,0.57
112.76,4796.062,-0.020021295,100.9,0.58
112.78,4796.617,-0.019999411,100.8,0.59
112.8,4797.179,-0.020732764,100.8,0.58
112.82,4797.742,-0.020600925,100.7,0.57
112.84,4798.296,-0.020783111,100.6,0.56
112.86,4798.859,-0.020199605,100.5,0.56
112.88,4799.414,-0.0199298,100.4,0.55
112.9,4799.968,-0.020196562,100.3,0.55
112.92,4800.531,-0.020360791,100.3,0.56
112.94,4801.085,-0.020810737,100.2,0.57
112.96,4801.64,-0.020161969,100.1,0.58
112.98,4802.191,-0.019588552,100,0.58
113,4802.746,-0.020458076,100,0.58
113.02,4803.3,-0.021220522,100,0.57
113.04,4803.863,-0.021002885,100,0.57
113.06,4804.417,-0.019993681,99.9,0.56
113.08,4804.972,-0.019983548,99.8,0.55
113.1,4805.527,-0.020632168,99.8,0.55
113.12,4806.082,-0.020863381,99.8,0.54
113.14,4806.636,-0.020203657,99.8,0.55
113.16,4807.191,-0.018667655,99.8,0.54
113.18,4807.746,-0.018555777,99.8,0.52
113.2,4808.3,-0.019408305,99.9,0.52
113.22,4808.855,-0.019871585,100,0.5
113.24,4809.41,-0.019181364,100,0.49
113.26,4809.964,-0.018849767,100,0.51
113.28,4810.519,-0.018885771,100.1,0.52
113.3,4811.074,-0.018278222,100.2,0.52
113.32,4811.632,-0.01846122,100.3,0.51
113.34,4812.187,-0.018764036,100.3,0.51
113.36,4812.742,-0.019005198,100.4,0.51
113.38,4813.304,-0.019125663,100.5,0.52
113.4,4813.859,-0.019091779,100.6,0.54
113.42,4814.421,-0.018654458,100.7,0.55
113.44,4814.984,-0.018758333,100.8,0.55
113.46,4815.539,-0.019806504,100.9,0.56
113.48,4816.101,-0.020150916,101,0.56
113.5,4816.664,-0.019726966,101.2,0.56
113.52,4817.226,-0.019485563,101.3,0.57
113.54,4817.789,-0.019309218,101.5,0.58
113.56,4818.359,-0.019836797,101.6,0.59
113.58,4818.921,-0.019392271,101.8,0.59
113.6,4819.484,-0.018024379,101.9,0.58
113.62,4820.054,-0.017855832,102.2,0.55
113.64,4820.625,-0.018153731,102.4,0.54
113.66,4821.191,-0.018304984,102.6,0.53
113.68,4821.761,-0.017930923,102.7,0.54
113.7,4822.332,-0.01738581,102.9,0.54
113.72,4822.902,-0.017864855,103.1,0.57
113.74,4823.48,-0.018732486,103.3,0.59
113.76,4824.05,-0.01820227,103.5,0.6
113.78,4824.628,-0.018429745,103.7,0.61
113.8,4825.207,-0.018546366,103.9,0.62
113.82,4825.785,-0.019283086,104.1,0.61
113.84,4826.363,-0.019450379,104.4,0.61
113.86,4826.949,-0.018838036,104.6,0.61
113.88,4827.527,-0.018714501,104.8,0.6
113.9,4828.113,-0.018899506,105,0.59
113.92,4828.699,-0.018226134,105.3,0.58
113.94,4829.285,-0.018196707,105.5,0.58
113.96,4829.871,-0.018293384,105.8,0.58
113.98,4830.457,-0.018622484,106.1,0.59
114,4831.046,-0.018132394,106.3,0.59
114.02,4831.64,-0.017452826,106.5,0.6
114.04,4832.234,-0.017082662,106.8,0.59
114.06,4832.828,-0.017441346,107.1,0.56
114.08,4833.421,-0.018503288,107.4,0.55
114.1,4834.023,-0.018935523,107.6,0.55
114.12,4834.617,-0.018687604,107.8,0.56
114.14,4835.218,-0.017672885,108.1,0.58
114.16,4835.82,-0.017611193,108.3,0.59
114.18,4836.421,-0.017136789,108.7,0.58
114.2,4837.031,-0.016540209,109,0.55
114.22,4837.64,-0.016375516,109.3,0.51
114.24,4838.25,-0.016319711,109.5,0.47
114.26,4838.859,-0.015836718,109.9,0.45
114.28,4839.468,-0.015509545,110.2,0.45
114.3,4840.085,-0.015032159,110.5,0.47
114.32,4840.691,-0.014694306,110.8,0.5
114.34,4841.308,-0.014478434,111.1,0.53
114.36,4841.933,-0.014639038,111.3,0.55
114.38,4842.55,-0.013923493,111.7,0.56
114.4,4843.175,-0.013574987,112.1,0.54
114.42,4843.8,-0.013812227,112.4,0.52
114.44,4844.425,-0.013989195,112.8,0.48
114.46,4845.05,-0.013741485,113.2,0.44
114.48,4845.683,-0.01334243,113.5,0.42
114.5,4846.316,-0.013253052,113.9,0.41
114.52,4846.949,-0.012644145,114.2,0.41
114.54,4847.589,-0.0123617,114.4,0.41
114.56,4848.222,-0.012744636,114.8,0.42
114.58,4848.863,-0.012952735,115.1,0.43
114.6,4849.503,-0.012413377,115.5,0.42
114.62,4850.14,-0.012029419,115.8,0.41
114.64,4850.789,-0.013071709,116.2,0.41
114.66,4851.437,-0.013564074,116.4,0.41
114.68,4852.085,-0.012781654,116.8,0.41
114.7,4852.734,-0.012093649,117.1,0.4
114.72,4853.39,-0.012760031,117.4,0.4
114.74,4854.039,-0.012646774,117.8,0.39
114.76,4854.703,-0.012923861,118.1,0.37
114.78,4855.359,-0.013127024,118.5,0.37
114.8,4856.015,-0.013232094,118.8,0.36
114.82,4856.679,-0.012844688,119.2,0.35
114.84,4857.343,-0.013668516,119.4,0.35
114.86,4858.007,-0.013620865,119.8,0.34
114.88,4858.679,-0.013524013,120.1,0.34
114.9,4859.339,-0.013247579,120.4,0.35
114.92,4860.011,-0.012944369,120.8,0.35
114.94,4860.683,-0.012225301,121.1,0.34
114.96,4861.363,-0.012085127,121.5,0.33
114.98,4862.035,-0.012081836,121.8,0.31
115,4862.714,-0.012160819,122.2,0.3
115.02,4863.394,-0.01182253,122.5,0.3
115.04,4864.082,-0.011015279,122.9,0.3
115.06,4864.761,-0.010308346,123.2,0.3
115.08,4865.449,-0.010562516,123.5,0.29
115.1,4866.136,-0.01112428,123.9,0.29
115.12,4866.832,-0.010886636,124.3,0.3
115.14,4867.519,-0.01014301,124.5,0.31
115.16,4868.214,-0.009840223,124.8,0.32
115.18,4868.906,-0.009958738,125.3,0.3
115.2,4869.601,-0.009608742,125.5,0.27
115.22,4870.304,-0.009081961,125.9,0.23
115.24,4871.007,-0.008758996,126.3,0.22
115.26,4871.71,-0.008459061,126.6,0.22
115.28,4872.414,-0.008284922,126.9,0.24
115.3,4873.117,-0.008042421,127.2,0.27
115.32,4873.828,-0.008007139,127.6,0.29
115.34,4874.539,-0.008007631,127.9,0.31
115.36,4875.25,-0.008221214,128.3,0.31
115.38,4875.968,-0.007965118,128.5,0.31
115.4,4876.679,-0.008164638,128.9,0.3
115.42,4877.398,-0.00848602,129.2,0.3
115.44,4878.117,-0.008497598,129.5,0.3
115.46,4878.832,-0.00824671,129.8,0.31
115.48,4879.558,-0.008404237,130.1,0.32
115.5,4880.285,-0.008731462,130.4,0.33
115.52,4881.011,-0.008718258,130.7,0.34
115.54,4881.738,-0.008152719,131,0.34
115.56,4882.464,-0.008528973,131.1,0.32
115.58,4883.191,-0.008554693,131,0.3
115.6,4883.917,-0.008875998,131,0.3
115.62,4884.652,-0.007249367,131,0.34
115.64,4885.378,-0.008360506,131.4,0.36
115.66,4886.113,-0.0084736,131.7,0.38
115.68,4886.839,-0.008480092,132,0.37
115.7,4887.574,-0.007820057,132.2,0.36
115.72,4888.312,-0.008169052,132.6,0.33
115.74,4889.046,-0.008642893,132.9,0.31
115.76,4889.789,-0.00867093,133.2,0.31
115.78,4890.531,-0.008010216,133.4,0.3
115.8,4891.273,-0.007874493,133.7,0.3
115.82,4892.015,-0.007910357,134,0.29
115.84,4892.765,-0.007659082,134.3,0.27
115.86,4893.507,-0.007040205,134.6,0.26
115.88,4894.257,-0.006911617,134.9,0.24
115.9,4895.015,-0.006901992,135.3,0.23
115.92,4895.765,-0.006771882,135.6,0.23
115.94,4896.523,-0.006420445,135.9,0.24
115.96,4897.269,-0.006488925,136.2,0.26
115.98,4898.027,-0.006464312,136.5,0.28
116,4898.792,-0.005758996,136.7,0.28
116.02,4899.55,-0.006144379,137.1,0.27
116.04,4900.316,-0.006731976,137.4,0.26
116.06,4901.082,-0.005878045,137.6,0.24
116.08,4901.847,-0.005809935,137.9,0.22
116.1,4902.613,-0.006188795,138.2,0.19
116.12,4903.386,-0.00751976,138.5,0.16
116.14,4904.152,-0.004993573,138.8,0.11
116.16,4904.925,-0.005920053,139.1,0.08
116.18,4905.699,-0.005140097,139.4,0.06
116.2,4906.48,-0.003063652,139.7,0.06
116.22,4907.25,-0.002500161,139.9,0.07
116.24,4908.031,-0.002098457,140.1,0.09
116.26,4908.812,-0.002267098,140.5,0.12
116.28,4909.593,-0.001309932,140.7,0.11
116.3,4910.375,-0.001015949,141.1,0.11
116.32,4911.164,-0.001432306,141.5,0.09
116.34,4911.945,-0.001794828,141.8,0.07
116.36,4912.742,-0.000323249,142.1,0.06
116.38,4913.531,-0.0031447,142.6,0.1
116.4,4914.328,-0.002813804,142.8,0.12
116.42,4915.117,-0.002561014,143.3,0.15
116.44,4915.921,-0.00528735,143.6,0.15
116.46,4916.714,-0.00442036,143.8,0.13
116.48,4917.511,-0.004226731,144.1,0.13
116.5,4918.316,-0.003985541,144.5,0.14
116.52,4919.121,-0.003805951,144.7,0.15
116.54,4919.925,-0.003771317,145,0.17
116.56,4920.73,-0.004013741,145.3,0.17
116.58,4921.542,-0.004240557,145.6,0.17
116.6,4922.355,-0.004207735,146,0.16
116.62,4923.167,-0.004121836,146.4,0.14
116.64,4923.98,-0.004269564,146.6,0.12
116.66,4924.8,-0.004250123,147,0.12
116.68,4925.613,-0.003941452,147.2,0.12
116.7,4926.429,-0.002254875,147.5,0.09
116.72,4927.25,-0.002235739,147.9,0.05
116.74,4928.078,-0.002044454,148.2,0.02
116.76,4928.898,-0.000203075,148.5,0.04
116.78,4929.726,-0.000720141,148.8,0.06
116.8,4930.554,-0.001332157,149.1,0.1
116.82,4931.382,-0.001181761,149.3,0.12
116.84,4932.218,-0.001387711,149.7,0.1
116.86,4933.046,-0.002664018,150.1,0.06
116.88,4933.882,-0.001483786,150.3,0.03
116.9,4934.718,-0.001156149,150.6,-0.01
116.92,4935.558,-0.0006172,150.8,-0.04
116.94,4936.394,-0.000134974,151.1,-0.05
116.96,4937.238,-0.000189136,151.4,-0.07
116.98,4938.082,0.000350258,151.6,-0.08
117,4938.925,0.000286851,152,-0.08
117.02,4939.769,0.000637613,152.3,-0.08
117.04,4940.621,0.000966029,152.6,-0.09
117.06,4941.464,0.000774673,152.7,-0.11
117.08,4942.316,0.001234404,153,-0.13
117.1,4943.167,0.002123117,153.4,-0.13
117.12,4944.019,0.001480156,153.7,-0.12
117.14,4944.875,0.001651378,154,-0.11
117.16,4945.734,0.002219967,154.3,-0.11
117.18,4946.593,0.001585794,154.5,-0.1
117.2,4947.453,0.001589028,154.9,-0.08
117.22,4948.312,0.002022846,155.1,-0.07
117.24,4949.179,0.00119178,155.5,-0.05
117.26,4950.039,0.000816617,155.8,-0.04
117.28,4950.906,0.000744331,156.1,-0.03
117.3,4951.773,0.000606396,156.3,-0.03
117.32,4952.648,0.000639196,156.5,-0.03
117.34,4953.515,0.000387974,156.9,-0.03
117.36,4954.386,0.000706558,157.1,-0.01
117.38,4955.261,0.000896025,157.5,-0.01
117.4,4956.136,0.000749251,157.8,0
117.42,4957.019,0.00058552,158.1,0.01
117.44,4957.894,0.000398319,158.4,0.02
117.46,4958.777,0.00026131,158.6,0.02
117.48,4959.66,0.000140932,158.9,0.02
117.5,4960.542,1.00E-05,159.2,0.02
117.52,4961.433,-9.74E-05,159.5,0.02
117.54,4962.316,-0.000161774,159.8,0.02
117.56,4963.207,-0.000208293,160.1,0.03
117.58,4964.093,-0.000322489,160.4,0.03
117.6,4964.984,-0.000334377,160.6,0.03
117.62,4965.882,-0.000354648,160.9,0.02
117.64,4966.781,-0.000358831,161.2,0.02
117.66,4967.671,-0.000318502,161.5,0.02
117.68,4968.57,-0.000184459,161.8,0.01
117.7,4969.476,-0.000147605,162.1,0
117.72,4970.375,-8.26E-05,162.3,0
117.74,4971.281,0.00001082,162.6,-0.01
117.76,4972.179,-1.80E-06,162.8,-0.02
117.78,4973.093,0.000103864,163.1,-0.02
117.8,4973.996,0.000173672,163.4,-0.02
117.82,4974.902,0.000165463,163.7,-0.02
117.84,4975.816,0.000316988,163.9,-0.03
117.86,4976.722,0.000291189,164.2,-0.02
117.88,4977.636,0.00024614,164.5,-0.02
117.9,4978.55,0.000393423,164.7,-0.02
117.92,4979.472,0.000424995,165,-0.02
117.94,4980.386,0.000437625,165.2,-0.02
117.96,4981.308,0.000434406,165.5,-0.01
117.98,4982.23,0.000427815,165.8,-0.01
118,4983.148,0.000371815,166,-0.01
118.02,4984.07,0.000289609,166.3,-0.01
118.04,4985,0.000266349,166.5,-0.01
118.06,4985.921,0.000276385,166.8,-0.01
118.08,4986.851,0.000236473,167,-0.01
118.1,4987.781,0.000231194,167.2,-0.01
118.12,4988.71,0.000258209,167.5,-0.02
118.14,4989.64,0.000289568,167.8,-0.02
118.16,4990.578,0.000397276,168,-0.02
118.18,4991.507,0.000377021,168.3,-0.02
118.2,4992.445,0.000432323,168.3,-0.02
118.22,4993.378,0.000430087,168.2,-0.03
118.24,4994.308,0.00049176,168.1,-0.03
118.26,4995.246,0.000542993,168.3,-0.03
118.28,4996.183,0.000517604,168.4,-0.03
118.3,4997.121,0.000477116,168.6,-0.03
118.32,4998.058,0.000590593,168.9,-0.03
118.34,4998.996,0.000570347,169.1,-0.03
118.36,4999.933,0.000559706,169.4,-0.03
118.38,5000.878,0.000641597,169.6,-0.03
118.4,5001.824,0.000622056,169.9,-0.03
118.42,5002.765,0.000679977,170.1,-0.04
118.44,5003.71,0.00065477,170.4,-0.04
118.46,5004.656,0.000660566,170.7,-0.03
118.48,5005.609,0.000704741,170.9,-0.03
118.5,5006.562,0.000625041,171.2,-0.03
118.52,5007.515,0.000620661,171.4,-0.02
118.54,5008.468,0.000581591,171.7,-0.02
118.56,5009.421,0.000516423,171.9,-0.02
118.58,5010.375,0.000498792,172.2,-0.02
118.6,5011.335,0.000531721,172.4,-0.02
118.62,5012.292,0.000512214,172.6,-0.02
118.64,5013.253,0.000499844,172.9,-0.03
118.66,5014.214,0.000478137,173.2,-0.03
118.68,5015.175,0.000540491,173.4,-0.02
118.7,5016.144,0.000543119,173.7,-0.02
118.72,5017.105,0.000531798,174,-0.02
118.74,5018.074,0.000525249,174.2,-0.02
118.76,5019.042,0.000491835,174.4,-0.02
118.78,5020.019,0.000490076,174.7,-0.02
118.8,5020.988,0.000491708,174.9,-0.02
118.82,5021.953,0.000384101,175.2,-0.02
118.84,5022.929,0.000454189,175.4,-0.02
118.86,5023.906,0.00045998,175.6,-0.02
118.88,5024.882,0.000433041,175.9,-0.02
118.9,5025.859,0.000446977,176.2,-0.02
118.92,5026.843,0.000511978,176.3,-0.02
118.94,5027.82,0.000430439,176.6,-0.02
118.96,5028.804,0.000488228,176.8,-0.03
118.98,5029.789,0.000408925,177.1,-0.02
119,5030.769,0.000452213,177.3,-0.02
119.02,5031.753,0.000412649,177.6,-0.02
119.04,5032.746,0.000390868,177.8,-0.02
119.06,5033.738,0.000388791,178.1,-0.02
119.08,5034.722,0.000240315,178.3,-0.01
119.1,5035.714,0.000206424,178.5,0
119.12,5036.707,0.00010242,178.8,0.01
119.14,5037.707,-3.92E-05,179,0.01
119.16,5038.699,-3.07E-05,179.2,0.02
119.18,5039.699,-0.000184931,179.5,0.03
119.2,5040.695,-0.000284725,179.7,0.03
119.22,5041.695,-0.00029793,179.9,0.04
119.24,5042.695,-0.000399913,180.2,0.04
119.26,5043.695,-0.00049494,180.4,0.04
119.28,5044.695,-0.000496712,180.6,0.04
119.3,5045.703,-0.000496604,180.9,0.03
119.32,5046.71,-0.00047307,181.1,0.03
119.34,5047.718,-0.000483246,181.3,0.03
119.36,5048.726,-0.000467536,181.6,0.03
119.38,5049.73,-0.000484169,181.8,0.03
119.4,5050.746,-0.000449325,182,0.03
119.42,5051.753,-0.000525594,182.3,0.03
119.44,5052.769,-0.000569433,182.5,0.02
119.46,5053.785,-0.00050596,182.7,0.02
119.48,5054.8,-0.000472852,182.9,0.02
119.5,5055.816,-0.000420971,183.2,0.01
119.52,5056.839,-0.000316017,183.4,0.02
119.54,5057.855,-0.000435779,183.6,0.02
119.56,5058.878,-0.000357131,183.9,0.02
119.58,5059.898,-0.000375213,184,0.02
119.6,5060.921,-0.000326433,184.3,0.02
119.62,5061.945,-0.000386265,184.5,0.02
119.64,5062.968,-0.000375816,184.7,0.02
